deal_id,announcement_date,effective_date,acquirer_name,target_name,candidate_cik,target_candidate_cik,transaction_value_mil,target_public_status,probe_status,window_start,window_end,windowed_filings,probe_forms,agreement_accession,agreement_exhibit_types,target_name_hit,cik_confirmation_basis,probe_note
3759874020,2021-06-10,2021-06-10,Henry Schein Inc,Eassist Global Solutions Inc,0001000228,,,Sub.,announcement_only,2021-05-11,2021-07-10,1,8-K,,,not_checked,machine_form_and_window_only,
3762158040,2021-06-22,2021-06-22,Unity Software Inc,Metaverse Tech France SAS,0001810806,,,,announcement_only,2021-05-23,2021-07-22,1,8-K,,,not_checked,machine_form_and_window_only,
3763319020,2021-06-25,2021-06-25,Walker & Dunlop Inc,Tapcap Co,0001497770,,,Priv.,announcement_only,2021-05-26,2021-07-25,1,8-K,,,not_checked,machine_form_and_window_only,
3763679020,2021-06-22,2021-06-22,NetApp Inc,Data Mechanics Inc,0001002047,,,Priv.,announcement_only,2021-05-23,2021-07-22,1,8-K,,,not_checked,machine_form_and_window_only,
3766139020,2021-05-24,2021-05-24,IBM Corp,Catalogic Software-Copy Data,0000051143,,,Sub.,announcement_only,2021-04-24,2021-06-23,1,8-K,,,not_checked,machine_form_and_window_only,
3769251020,2021-07-08,2021-07-08,EverCommerce Inc,Med Design Tech LLC,0001853145,,,Priv.,announcement_only,2021-06-08,2021-08-07,1,8-K,,,not_checked,machine_form_and_window_only,
3775339040,2021-07-20,2021-07-20,LivePerson Inc,e-bot7 GmbH,0001102993,,,,announcement_only,2021-06-20,2021-08-19,1,8-K,,,not_checked,machine_form_and_window_only,
3780870040,2021-08-03,2021-08-03,SPX Corp,ECS,0000088205,,,,announcement_only,2021-07-04,2021-09-02,1,8-K,,,not_checked,machine_form_and_window_only,
3783082040,2021-08-04,2021-08-04,FiscalNote Holdings Inc,Equilibrium World Pte Ltd,0001823466,,,,announcement_only,2021-07-05,2021-09-03,1,8-K,,,not_checked,machine_form_and_window_only,
3786598020,2021-08-16,2021-08-16,Roblox Corp,Guilded Inc,0001315098,,,Priv.,announcement_only,2021-07-17,2021-09-15,1,8-K,,,not_checked,machine_form_and_window_only,
3789324020,2021-08-12,2021-08-12,Unity Software Inc,OTO Systems Inc,0001810806,,,Priv.,announcement_only,2021-07-13,2021-09-11,1,8-K,,,not_checked,machine_form_and_window_only,
3789515020,2021-08-24,2021-08-24,The Carlyle Group Inc,Trusted Concepts Inc,0001527166,,,Priv.,announcement_only,2021-07-25,2021-09-23,1,8-K,,,not_checked,machine_form_and_window_only,
3790422040,2021-08-03,2021-08-03,Zedge Holdings Inc,Emojipedia Pty Ltd,0001667313,,,,announcement_only,2021-07-04,2021-09-02,1,8-K,,,not_checked,machine_form_and_window_only,
3790869040,2021-08-09,2021-08-09,Qualys INC,Kandor Soft Labs Pvt Ltd,0001107843,,,,announcement_only,2021-07-10,2021-09-08,1,8-K,,,not_checked,machine_form_and_window_only,
3791700040,2021-08-10,2021-08-10,EPAM Systems Inc,S4N SAS,0001352010,,,,announcement_only,2021-07-11,2021-09-09,1,8-K,,,not_checked,machine_form_and_window_only,
3793856020,2021-09-01,2021-09-01,Berkshire Hathaway Inc,Paragon Innovations Inc,0001067983,,,Priv.,announcement_only,2021-08-02,2021-10-01,1,8-K,,,not_checked,machine_form_and_window_only,
3796482020,2021-08-11,2021-08-11,Roblox Corp,Bash Video,0001315098,,,Priv.,announcement_only,2021-07-12,2021-09-10,1,8-K,,,not_checked,machine_form_and_window_only,
3799371040,2021-09-14,2021-09-15,Dynatrace Inc,Spectx OU,0001773383,,,,announcement_only,2021-08-15,2021-10-15,1,8-K,,,not_checked,machine_form_and_window_only,
3799558020,2021-07-01,2021-07-01,KLA Corp,Anchor Semiconductor Inc,0000319201,,,Priv.,announcement_only,2021-06-01,2021-07-31,1,8-K,,,not_checked,machine_form_and_window_only,
3799772020,2021-09-14,2021-09-14,WM Technology Inc,MembersRSVP LLC,0001779474,,,Priv.,announcement_only,2021-08-15,2021-10-14,1,8-K,,,not_checked,machine_form_and_window_only,
3802329020,2021-09-20,2021-09-20,Brunswick Corp,SemahTronix LLC,0000014930,,,Priv.,announcement_only,2021-08-21,2021-10-20,1,8-K,,,not_checked,machine_form_and_window_only,
3806304020,2021-09-27,2021-09-27,Honeywell International Inc,Performix Inc,0000773840,,,Sub.,announcement_only,2021-08-28,2021-10-27,1,8-K,,,not_checked,machine_form_and_window_only,
3816373040,2021-10-19,2021-10-19,Carrier Global Corp,Cavius ApS,0001783180,,,,announcement_only,2021-09-19,2021-11-18,1,8-K,,,not_checked,machine_form_and_window_only,
3818888020,2021-10-22,2021-10-22,Microsoft Corp,Clear Software LLC,0000789019,,,Priv.,announcement_only,2021-09-22,2021-11-21,1,8-K,,,not_checked,machine_form_and_window_only,
3823418040,2021-11-03,2021-11-03,The Carlyle Group Inc,CSS AG,0001527166,,,,announcement_only,2021-10-04,2021-12-03,1,8-K,,,not_checked,machine_form_and_window_only,
3824054040,2021-11-04,2021-11-04,Datadog Inc,Ozcode Ltd,0001561550,,,,announcement_only,2021-10-05,2021-12-04,1,8-K,,,not_checked,machine_form_and_window_only,
3827580040,2021-10-29,2021-10-29,Microsoft Corp,Two Hat Security Ltd,0000789019,,,,announcement_only,2021-09-29,2021-11-28,1,8-K,,,not_checked,machine_form_and_window_only,
3832615040,2021-11-09,2021-11-09,Take-Two Interactive Software,Platygobian Sl,0000946581,,,,announcement_only,2021-10-10,2021-12-09,1,8-K,,,not_checked,machine_form_and_window_only,
3844344020,2021-10-07,2021-10-07,Microsoft Corp,Ally Technologies Inc,0000789019,,,Priv.,announcement_only,2021-09-07,2021-11-06,1,8-K,,,not_checked,machine_form_and_window_only,
3844522020,2021-12-08,2021-12-08,Cloudflare Inc,Sweeps Ai Inc,0001477333,,,Priv.,announcement_only,2021-11-08,2022-01-07,1,8-K,,,not_checked,machine_form_and_window_only,
3844841040,2021-10-28,2021-10-28,Johnson Controls International,Provincial Sprinkler Co Ltd,0000833444,,,,announcement_only,2021-09-28,2021-11-27,1,8-K,,,not_checked,machine_form_and_window_only,
3845153020,2021-11-24,2021-11-24,Coinbase Global Inc,Breadwinner AG,0001679788,,,Priv.,announcement_only,2021-10-25,2021-12-24,1,8-K,,,not_checked,machine_form_and_window_only,
3852541040,2021-12-21,2021-12-21,Intuit Inc,Imvision Software Tech Ltd,0000896878,,,,announcement_only,2021-11-21,2022-01-20,1,8-K,,,not_checked,machine_form_and_window_only,
3852923040,2021-12-06,2021-12-06,Pinterest Inc,Blbw Ltd,0001506293,,,,announcement_only,2021-11-06,2022-01-05,1,8-K,,,not_checked,machine_form_and_window_only,
3856215020,2021-12-30,2021-12-30,Graphene & Solar Tech Ltd,Air-To-Water LLC,0001497649,,,Priv.,announcement_only,2021-11-30,2022-01-29,1,8-K,,,not_checked,machine_form_and_window_only,
3859156020,2022-01-06,2022-01-06,Jones Lang LaSalle Inc,Hank Inc,0001037976,,,Priv.,announcement_only,2021-12-07,2022-02-05,1,8-K,,,not_checked,machine_form_and_window_only,
3863386020,2022-01-05,2022-01-05,Magnite Inc,Nth Party Ltd,0001595974,,,Priv.,announcement_only,2021-12-06,2022-02-04,1,8-K,,,not_checked,machine_form_and_window_only,
3864985040,2022-01-19,2022-01-19,Uber Technologies Inc,Car Next Door Australia Pty,0001543151,,,,announcement_only,2021-12-20,2022-02-18,1,8-K,,,not_checked,machine_form_and_window_only,
3870225020,2022-01-19,2022-01-19,AudioEye Inc,Square ADA LLC,0001362190,,,Priv.,announcement_only,2021-12-20,2022-02-18,1,8-K,,,not_checked,machine_form_and_window_only,
3871506020,2022-01-31,2022-01-31,Sonos Inc,T2 Software Inc,0001314727,,,Priv.,announcement_only,2022-01-01,2022-03-02,1,8-K,,,not_checked,machine_form_and_window_only,
3872938020,2022-02-10,2022-02-10,Datadog Inc,CoScreen Inc,0001561550,,,Priv.,announcement_only,2022-01-11,2022-03-12,1,8-K,,,not_checked,machine_form_and_window_only,
3873560020,2022-02-10,2022-02-10,Cloudflare Inc,Vectrix Security Inc,0001477333,,,Priv.,announcement_only,2022-01-11,2022-03-12,1,8-K,,,not_checked,machine_form_and_window_only,
3882689040,2022-01-24,2022-01-24,Unity Software Inc,Ziva Dynamics Inc,0001810806,,,,announcement_only,2021-12-25,2022-02-23,1,8-K,,,not_checked,machine_form_and_window_only,
3885052040,2022-02-03,2022-02-03,Autodesk Inc,Prodsmart Informatica Lda,0000769397,,,,announcement_only,2022-01-04,2022-03-05,1,8-K,,,not_checked,machine_form_and_window_only,
3887999040,2022-02-01,2022-02-01,Commvault Systems Inc,Trap Data Sec Ltd,0001169561,,,,announcement_only,2022-01-02,2022-03-03,1,8-K,,,not_checked,machine_form_and_window_only,
3891046020,2022-02-18,2022-02-18,Definitive Healthcare Corp,Analytical Wizards Inc,0001861795,,,Priv.,announcement_only,2022-01-19,2022-03-20,1,8-K,,,not_checked,machine_form_and_window_only,
3892403040,2022-03-23,2022-03-23,Snap Inc,Nextmind SAS,0001564408,,,,announcement_only,2022-02-21,2022-04-22,1,8-K,,,not_checked,machine_form_and_window_only,
3894745020,2022-03-24,2022-03-24,Netflix Inc,Boss Fight Entertainment Inc,0001065280,,,Priv.,announcement_only,2022-02-22,2022-04-23,1,8-K,,,not_checked,machine_form_and_window_only,
3896691020,2022-03-29,2022-03-29,Information Services Group Inc,Agreemint,0001371489,,,Priv.,announcement_only,2022-02-27,2022-04-28,1,8-K,,,not_checked,machine_form_and_window_only,
3897255040,2022-03-29,2022-03-29,Microsoft Corp,Paddle Inc,0000789019,,,,announcement_only,2022-02-27,2022-04-28,1,8-K,,,not_checked,machine_form_and_window_only,
3897919020,2022-03-30,2022-03-30,Fastly Inc,Fanout LLC,0001517413,,,Priv.,announcement_only,2022-02-28,2022-04-29,1,8-K,,,not_checked,machine_form_and_window_only,
3897991040,2022-03-31,2022-03-31,Microsoft Corp,Minit jsa,0000789019,,,,announcement_only,2022-03-01,2022-04-30,1,8-K,,,not_checked,machine_form_and_window_only,
3899639020,2022-04-05,2022-04-05,Axon Enterprise Inc,Foundry 45 LLC,0001069183,,,Priv.,announcement_only,2022-03-06,2022-05-05,1,8-K,,,not_checked,machine_form_and_window_only,
3900805020,2022-04-07,2022-04-07,Bentley Systems Inc,ADINA R & D Inc,0001031308,,,Priv.,announcement_only,2022-03-08,2022-05-07,1,8-K,,,not_checked,machine_form_and_window_only,
3916578040,2022-05-04,2022-05-04,Nvidia Corp,Animatico AG,0001045810,,,,announcement_only,2022-04-04,2022-06-03,1,8-K,,,not_checked,machine_form_and_window_only,
3919710020,2022-04-22,2022-04-22,Alphabet Inc,Vicarious FPC Inc,0001652044,,,Priv.,announcement_only,2022-03-23,2022-05-22,1,8-K,,,not_checked,machine_form_and_window_only,
3928373040,2022-05-27,2022-05-27,Accenture PLC,Kabel Sistemas de Informacion,0001467373,,,,announcement_only,2022-04-27,2022-06-26,1,8-K,,,not_checked,machine_form_and_window_only,
3929134020,2022-05-11,2022-05-11,Health Catalyst Inc,ARMUS Corp,0001636422,,,Priv.,announcement_only,2022-04-11,2022-06-10,1,8-K,,,not_checked,machine_form_and_window_only,
3929542020,2022-03-29,2022-03-29,Arista Networks Inc,Untangle Inc,0001596532,,,Sub.,announcement_only,2022-02-27,2022-04-28,1,8-K,,,not_checked,machine_form_and_window_only,
3935551040,2022-06-16,2022-06-16,Applied Materials Inc,Picosun Oy,0000006951,,,,announcement_only,2022-05-17,2022-07-16,1,8-K,,,not_checked,machine_form_and_window_only,
3938452040,2022-06-22,2022-06-22,eBay Inc,Known Origin Labs Ltd,0001065088,,,,announcement_only,2022-05-23,2022-07-22,1,8-K,,,not_checked,machine_form_and_window_only,
3939427020,2022-04-05,2022-04-05,Roblox Corp,Hamul Inc,0001315098,,,Priv.,announcement_only,2022-03-06,2022-05-05,1,8-K,,,not_checked,machine_form_and_window_only,
3949890040,2022-06-13,2022-06-13,Concentrix Corp,Keepappy Ltd,0001803599,,,,announcement_only,2022-05-14,2022-07-13,1,8-K,,,not_checked,machine_form_and_window_only,
3950285020,2022-07-16,2022-07-16,ePlus Inc,Future Com Ltd,0001022408,,,Priv.,announcement_only,2022-06-16,2022-08-15,1,8-K,,,not_checked,machine_form_and_window_only,
3954396040,2022-07-26,2022-07-26,Jones Lang LaSalle Inc,Envio Systems GmbH,0001037976,,,,announcement_only,2022-06-26,2022-08-25,1,8-K,,,not_checked,machine_form_and_window_only,
3959000040,2022-08-04,2022-08-04,Datadog Inc,Seekret Software Security Ltd,0001561550,,,,announcement_only,2022-07-05,2022-09-03,1,8-K,,,not_checked,machine_form_and_window_only,
3961112040,2022-08-09,2022-08-09,PAR Technology Corp,Menu Technologies AG,0000708821,,,,announcement_only,2022-07-10,2022-09-08,1,8-K,,,not_checked,machine_form_and_window_only,
3964536020,2022-07-07,2022-07-07,Cardinal Health Inc,ScalaMed Inc,0000721371,,,Priv.,announcement_only,2022-06-07,2022-08-06,1,8-K,,,not_checked,machine_form_and_window_only,
3971327020,2022-09-06,2022-09-06,TriNet Group Inc,Clarus R+D Solutions LLC,0000937098,,,Priv.,announcement_only,2022-08-07,2022-10-06,1,8-K,,,not_checked,machine_form_and_window_only,
3974112020,2022-06-17,2022-06-17,Zscaler Inc,Shiftright Inc,0001713683,,,Priv.,announcement_only,2022-05-18,2022-07-17,1,8-K,,,not_checked,machine_form_and_window_only,
3984748020,2022-10-04,2022-10-04,Qualys INC,Blue Hexagon Inc,0001107843,,,Priv.,announcement_only,2022-09-04,2022-11-03,1,8-K,,,not_checked,machine_form_and_window_only,
3987675020,2022-10-03,2022-10-03,Danaher Corp,Stocastic LLC,0000313616,,,Priv.,announcement_only,2022-09-03,2022-11-02,1,8-K,,,not_checked,machine_form_and_window_only,
3988751020,2022-10-14,2022-10-14,AES Corp,Computer Concepts Inc,0000874761,,,Priv.,announcement_only,2022-09-14,2022-11-13,1,8-K,,,not_checked,machine_form_and_window_only,
3990481040,2022-10-17,2022-10-17,Preformed Line Products Co,Delta Conectores SA de CV,0000080035,,,,announcement_only,2022-09-17,2022-11-16,1,8-K,,,not_checked,machine_form_and_window_only,
3992840040,2022-10-17,2022-10-17,Legalzoom.Com Inc,Revv,0001286139,,,,announcement_only,2022-09-17,2022-11-16,1,8-K,,,not_checked,machine_form_and_window_only,
3994008040,2022-10-01,2022-10-01,Emerson Electric Co,Metran Industrial Group AO,0000032604,,,,announcement_only,2022-09-01,2022-10-31,1,8-K,,,not_checked,machine_form_and_window_only,
3994277020,2022-10-11,2022-10-11,Alphabet Inc,BrightBytes Inc,0001652044,,,Priv.,announcement_only,2022-09-11,2022-11-10,1,8-K,,,not_checked,machine_form_and_window_only,
3995953020,2022-11-01,2022-11-01,Vuzix Corp,Moviynt Inc,0001463972,,,Priv.,announcement_only,2022-10-02,2022-12-01,1,8-K,,,not_checked,machine_form_and_window_only,
3996473020,2022-11-03,2022-11-03,Datadog Inc,Cloudcraft Inc,0001561550,,,Priv.,announcement_only,2022-10-04,2022-12-03,1,8-K,,,not_checked,machine_form_and_window_only,
3734548020,2021-05-03,2021-09-01,Apollo Global Management Inc,Oath Inc,0001858681,,"5,000.00",Sub.,no_transaction_filing,2021-04-03,2021-10-01,3,S-4; S-4/A,,,not_checked,machine_form_and_window_only,
3720329020,2021-03-31,2021-07-14,Hitachi Ltd,Globallogic Worldwide Hldg,0000047710,,"9,600.00",Priv.,no_transaction_filing,2021-03-01,2021-08-13,0,,,,,machine_form_and_window_only,no configured form in the event window
3666151020,2020-12-07,2021-01-19,Aurora Innovation Inc,Apparate USA LLC,0001828108,,"4,000.00",Sub.,no_transaction_filing,2020-11-07,2021-02-18,0,,,,,machine_form_and_window_only,no configured form in the event window
3868541020,2022-01-31,2022-07-15,Sony Group Corp,Bungie Inc,0000313838,,"3,700.00",Priv.,no_transaction_filing,2022-01-01,2022-08-14,0,,,,,machine_form_and_window_only,no configured form in the event window
3663411020,2020-11-23,2021-07-01,Apex Technology Acquisition,AvePoint Inc,0002079253,,"1,746.643",Priv.,no_transaction_filing,2020-10-24,2021-07-31,0,,,,,machine_form_and_window_only,no configured form in the event window
3831632020,2021-11-16,2022-01-07,nCino Inc,SimpleNexus LLC,0001902733,,"1,138.304",Priv.,no_transaction_filing,2021-10-17,2022-02-06,0,,,,,machine_form_and_window_only,no configured form in the event window
3752742020,2021-06-10,2021-10-28,Spartacus Acq Corp,NextNav LLC,0002097364,,747.00,Priv.,no_transaction_filing,2021-05-11,2021-11-27,0,,,,,machine_form_and_window_only,no configured form in the event window
3616097020,2020-07-30,2020-12-23,PropTech Acquisition Corp,Porch.Com Inc,0002099095,,525.25,Priv.,no_transaction_filing,2020-06-30,2021-01-22,0,,,,,machine_form_and_window_only,no configured form in the event window
3677895020,2020-12-23,2021-04-06,Elbit Systems Ltd,Sparton Corp,0001027664,,380.00,Sub.,no_transaction_filing,2020-11-23,2021-05-06,0,,,,,machine_form_and_window_only,no configured form in the event window
3824154020,2021-10-19,2021-10-19,Maplebear Inc,Caper AI,0001579091,,350.00,Priv.,no_transaction_filing,2021-09-19,2021-11-18,0,,,,,machine_form_and_window_only,no configured form in the event window
3613327040,2020-07-23,2020-08-11,Amdocs Ltd,Openet Telecom Sales Ltd,0001062579,,180.00,,no_transaction_filing,2020-06-23,2020-09-10,0,,,,,machine_form_and_window_only,no configured form in the event window
3835880020,2021-11-22,2022-01-06,Life360 Inc,Tile Inc,0001581760,,170.00,Priv.,no_transaction_filing,2021-10-23,2022-02-05,0,,,,,machine_form_and_window_only,no configured form in the event window
3708203040,2021-03-08,2021-03-08,Snap-On Inc,Dealer-FX Group Inc,0000091440,,158.04,,no_transaction_filing,2021-02-06,2021-04-07,0,,,,,machine_form_and_window_only,no configured form in the event window
3679420020,2020-12-10,2020-12-23,TechTarget Inc,BrightTALK Ltd,0002018064,,150.00,Priv.,no_transaction_filing,2020-11-10,2021-01-22,0,,,,,machine_form_and_window_only,no configured form in the event window
3712058020,2021-03-10,2021-03-10,Via Transportation Inc,Remix Software Inc,0001603015,,100.00,Priv.,no_transaction_filing,2021-02-08,2021-04-09,0,,,,,machine_form_and_window_only,no configured form in the event window
3820296020,2021-10-27,2021-10-27,Porch Group Inc,Floify LLC,0002099095,,86.50,Sub.,no_transaction_filing,2021-09-27,2021-11-26,0,,,,,machine_form_and_window_only,no configured form in the event window
3740784040,2021-03-15,2021-03-15,Amdocs Ltd,Sourced Group Worldwide Inc,0001062579,,60.14,,no_transaction_filing,2021-02-13,2021-04-14,0,,,,,machine_form_and_window_only,no configured form in the event window
3733734020,2021-04-26,2021-09-01,Life360 Inc,Jio Inc,0001581760,,54.50,Priv.,no_transaction_filing,2021-03-27,2021-10-01,0,,,,,machine_form_and_window_only,no configured form in the event window
3706503020,2021-02-18,2021-02-22,Sailpoint Technologies,Intello Inc,0002030781,,43.00,Priv.,no_transaction_filing,2021-01-19,2021-03-24,0,,,,,machine_form_and_window_only,no configured form in the event window
3592028020,2020-06-10,2020-07-24,SoftBank Group Corp,Finjan Holdings Inc,0001065521,,42.94,Public,no_transaction_filing,2020-05-11,2020-08-23,0,,,,,machine_form_and_window_only,no configured form in the event window
3599130020,2020-07-07,2020-07-07,DocuSign Inc,Liveoak Technologies Inc,0001261333,,38.00,Priv.,no_transaction_filing,2020-06-07,2020-08-06,0,,,,,machine_form_and_window_only,no configured form in the event window
3835766020,2021-11-23,2021-11-23,tinyBuild Inc,Versus Evil LLC,0001820378,,31.30,Priv.,no_transaction_filing,2021-10-24,2021-12-23,0,,,,,machine_form_and_window_only,no configured form in the event window
3723515020,2021-04-01,2021-04-01,i3 Verticals Inc,Undisclosed US Software Cos(2),0001728688,,17.40,Priv.,no_transaction_filing,2021-03-02,2021-05-01,0,,,,,machine_form_and_window_only,no configured form in the event window
3815780040,2021-09-15,2021-09-15,tinyBuild Inc,Bad Pixel OOO,0001820378,,17.29,,no_transaction_filing,2021-08-16,2021-10-15,0,,,,,machine_form_and_window_only,no configured form in the event window
3970184020,2022-07-22,2022-07-22,Ooma Inc,Junction Networks Inc,0001327688,,9.75,Sub.,no_transaction_filing,2022-06-22,2022-08-21,0,,,,,machine_form_and_window_only,no configured form in the event window
3529115020,2020-02-18,2020-02-18,TechTarget Inc,Data Science Central LLC,0002018064,,7.50,Priv.,no_transaction_filing,2020-01-19,2020-03-19,0,,,,,machine_form_and_window_only,no configured form in the event window
3967488040,2022-08-26,2022-08-26,tinyBuild Inc,Konfa Games,0001820378,,7.239,,no_transaction_filing,2022-07-27,2022-09-25,0,,,,,machine_form_and_window_only,no configured form in the event window
3568160020,2020-03-20,2020-05-13,Blockchain Holdings Ltd,WiSilica Inc-TRACEsafe,0001506289,,5.73,Sub.,no_transaction_filing,2020-02-19,2020-06-12,0,,,,,machine_form_and_window_only,no configured form in the event window
3969728020,2022-08-09,2022-09-26,Plurilock Security Inc,Atrion Commun Resources-Assets,0001848782,,3.70,Sub.,no_transaction_filing,2022-07-10,2022-10-26,0,,,,,machine_form_and_window_only,no configured form in the event window
3872036020,2022-01-31,2022-01-31,Everything Blockchain Inc,ATrade Desktop Software Inc,0001730869,,1.00,Priv.,no_transaction_filing,2022-01-01,2022-03-02,0,,,,,machine_form_and_window_only,no configured form in the event window
3499112040,2020-01-07,2020-01-07,Appian Corp,Novayre Solutions SL,0001441683,,,,no_transaction_filing,2019-12-08,2020-02-06,0,,,,,machine_form_and_window_only,no configured form in the event window
3504681020,2020-01-13,2020-01-13,Definitive Healthcare Corp,PatientFinder,0001861795,,,Priv.,no_transaction_filing,2019-12-14,2020-02-12,0,,,,,machine_form_and_window_only,no configured form in the event window
3508418020,2020-01-22,2020-03-26,Hitachi Ltd,Waterline Data Science Inc,0000047710,,,Priv.,no_transaction_filing,2019-12-23,2020-04-25,0,,,,,machine_form_and_window_only,no configured form in the event window
3517562020,2020-02-21,2020-02-21,Wipro Ltd,Rational Interaction Inc,0001123799,,,Priv.,no_transaction_filing,2020-01-22,2020-03-22,0,,,,,machine_form_and_window_only,no configured form in the event window
3520002020,2020-02-13,2020-02-13,Flywire Corp,Simplificare Inc,0001580560,,,Priv.,no_transaction_filing,2020-01-14,2020-03-14,0,,,,,machine_form_and_window_only,no configured form in the event window
3520089020,2020-02-27,2020-02-27,Freshworks Inc,Answeriq Inc,0001544522,,,Priv.,no_transaction_filing,2020-01-28,2020-03-28,0,,,,,machine_form_and_window_only,no configured form in the event window
3523260040,2020-03-05,2020-03-05,WPP PLC,Sandtable Ltd,0000806968,,,,no_transaction_filing,2020-02-04,2020-04-04,0,,,,,machine_form_and_window_only,no configured form in the event window
3525419040,2020-03-11,2020-03-11,Bentley Systems Inc,Business Collaborator Ltd,0001031308,,,,no_transaction_filing,2020-02-10,2020-04-10,0,,,,,machine_form_and_window_only,no configured form in the event window
3528644020,2020-03-10,2020-03-10,Hitachi Ltd,Containership Inc-Assets,0000047710,,,Sub.,no_transaction_filing,2020-02-09,2020-04-09,0,,,,,machine_form_and_window_only,no configured form in the event window
3529395020,2020-03-09,2020-03-09,Amplitude Inc,ClearBrain Inc,0001866692,,,Priv.,no_transaction_filing,2020-02-08,2020-04-08,0,,,,,machine_form_and_window_only,no configured form in the event window
3533201040,2020-03-12,2020-03-12,RELX PLC,Apply Financial Ltd,0000929869,,,,no_transaction_filing,2020-02-11,2020-04-11,0,,,,,machine_form_and_window_only,no configured form in the event window
3575641020,2020-05-14,2020-05-14,AppLovin Corp,Machine Zone Inc,0001751008,,,Priv.,no_transaction_filing,2020-04-14,2020-06-13,0,,,,,machine_form_and_window_only,no configured form in the event window
3577106020,2020-05-19,2020-05-19,Omada Health Inc,Physera Inc,0001611115,,,Priv.,no_transaction_filing,2020-04-19,2020-06-18,0,,,,,machine_form_and_window_only,no configured form in the event window
3581039020,2020-05-26,2020-05-26,ServiceTitan Inc,Pointman LLC,0001638826,,,Priv.,no_transaction_filing,2020-04-26,2020-06-25,0,,,,,machine_form_and_window_only,no configured form in the event window
3583823020,2020-06-03,2020-06-03,Bentley Systems Inc,NoteVault Inc,0001031308,,,Priv.,no_transaction_filing,2020-05-04,2020-07-03,0,,,,,machine_form_and_window_only,no configured form in the event window
3586512020,2020-06-04,2020-06-04,Amdocs Ltd,Big Nerd Ranch LLC,0001062579,,,Priv.,no_transaction_filing,2020-05-05,2020-07-04,0,,,,,machine_form_and_window_only,no configured form in the event window
3588913020,2020-06-10,2020-06-10,The Carlyle Group Inc,WaveStrike LLC,0001527166,,,Priv.,no_transaction_filing,2020-05-11,2020-07-10,0,,,,,machine_form_and_window_only,no configured form in the event window
3593402020,2020-06-24,2020-06-24,Apple Inc,Fleetsmith Inc,0000320193,,,Priv.,no_transaction_filing,2020-05-25,2020-07-24,0,,,,,machine_form_and_window_only,no configured form in the event window
3601357040,2020-07-10,2020-07-10,Freshworks Inc,Infiverve Tech Pte Ltd,0001544522,,,,no_transaction_filing,2020-06-10,2020-08-09,0,,,,,machine_form_and_window_only,no configured form in the event window
3601921020,2020-07-09,2020-07-09,Information Services Group Inc,Neuralify LLC,0001371489,,,Priv.,no_transaction_filing,2020-06-09,2020-08-08,0,,,,,machine_form_and_window_only,no configured form in the event window
3610465040,2020-07-20,2020-07-20,Snowflake Inc,CryptoNumerics Inc,0001640147,,,,no_transaction_filing,2020-06-20,2020-08-19,0,,,,,machine_form_and_window_only,no configured form in the event window
3612993020,2020-07-01,2020-07-01,CDW Corp,InfoGroup Northwest Inc,0001402057,,,Priv.,no_transaction_filing,2020-06-01,2020-07-31,0,,,,,machine_form_and_window_only,no configured form in the event window
3616134020,2020-07-28,2020-07-28,Recursion Pharmaceuticals Inc,Vium Inc,0001601830,,,Priv.,no_transaction_filing,2020-06-28,2020-08-27,0,,,,,machine_form_and_window_only,no configured form in the event window
3620168020,2020-08-03,2020-08-03,Apollo Global Management Inc,Junction Networks Inc,0001858681,,,Priv.,no_transaction_filing,2020-07-04,2020-09-02,0,,,,,machine_form_and_window_only,no configured form in the event window
3621008020,2020-07-17,2020-07-17,Nutrien Ltd,Agbridge,0001725964,,,Priv.,no_transaction_filing,2020-06-17,2020-08-16,0,,,,,machine_form_and_window_only,no configured form in the event window
3626229020,2020-08-25,2020-08-25,PureTech Health plc,NeuroLex Labs Inc,0001782999,,,Priv.,no_transaction_filing,2020-07-26,2020-09-24,0,,,,,machine_form_and_window_only,no configured form in the event window
3628503020,2020-08-31,2020-08-31,Motorola Solutions Inc,Callyo 2009 Corp,0002099681,,,Priv.,no_transaction_filing,2020-08-01,2020-09-30,0,,,,,machine_form_and_window_only,no configured form in the event window
3628838040,2020-08-31,2020-09-30,Apollo Global Management Inc,Innovix Distribution Ltd,0001858681,,,,no_transaction_filing,2020-08-01,2020-10-30,0,,,,,machine_form_and_window_only,no configured form in the event window
3635562020,2020-09-11,2020-09-11,Apollo Global Management Inc,Syn-Apps LLC,0001858681,,,Priv.,no_transaction_filing,2020-08-12,2020-10-11,0,,,,,machine_form_and_window_only,no configured form in the event window
3642035020,2020-09-28,2020-09-28,The Carlyle Group Inc,Globanet Consulting Services,0001527166,,,Priv.,no_transaction_filing,2020-08-29,2020-10-28,0,,,,,machine_form_and_window_only,no configured form in the event window
3642950020,2021-01-08,2021-01-08,Roku Inc,Quibi Holdings LLC,0001428439,,,Priv.,no_transaction_filing,2020-12-09,2021-02-07,0,,,,,machine_form_and_window_only,no configured form in the event window
3643424020,2020-09-29,2020-10-13,Dell Technologies Inc,SaltStack Inc,0001571996,,,Priv.,no_transaction_filing,2020-08-30,2020-11-12,0,,,,,machine_form_and_window_only,no configured form in the event window
3648957020,2020-10-15,2020-10-15,Fluence Energy Inc,AMS-AI Driven Software Bus,0001868941,,,Sub.,no_transaction_filing,2020-09-15,2020-11-14,0,,,,,machine_form_and_window_only,no configured form in the event window
