deal_id,acquirer_name,target_name,announcement_date,effective_date,transaction_value_mil,target_public_status,probe_status,agreement_exhibit_types,target_name_hit,cik_confirmation_basis,documents_retrieved,included_passages,source_documents_with_passages,sample_status,sample_reason
3933348040,Trinity Industries Inc,Quasar Platform Inc,2022-05-26,2022-05-26,,,announcement_only,,not_checked,machine_form_and_window_only,110,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3943595040,Morningstar Inc,Praemium Ltd-Intl Bus,2022-06-30,2022-06-30,42.438,,announcement_only,,not_checked,machine_form_and_window_only,63,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3943961020,Roper Technologies Inc,MGA Systems Inc,2022-06-28,2022-06-28,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,43,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3953599020,KKR & Co Inc,AndPlus Inc,2022-07-13,2022-07-13,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,91,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3954002020,Cadence Design Systems Inc,OpenEye Scientific Software,2022-07-25,2022-09-01,500.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,30,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3958047020,BorgWarner Inc,Rhombus Energy Solutions Inc,2022-08-03,2022-08-03,185.00,Priv.,announcement_only,,not_checked,machine_form_and_window_only,29,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3958728020,Becton Dickinson & Co,MedKeeper LLC,2022-07-28,2022-07-28,93.00,Sub.,announcement_only,,not_checked,machine_form_and_window_only,54,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3959361020,Walmart Inc,Volt Systems LLC,2022-08-05,2022-08-05,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,61,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3959875020,Truist Financial Corp,BenefitMall Inc,2022-08-08,2022-09-06,,Sub.,merger_proxy,,no,machine_form_and_window_only,93,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3965041020,Truist Financial Corp,Zaloni Inc,2022-08-22,2022-08-22,,Priv.,merger_proxy,,no,machine_form_and_window_only,44,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3966488020,Blackbaud Inc,Kilter Inc,2022-08-22,2022-08-22,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,39,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3967872020,S&P Global Inc,Private Market Connect LLC,2022-08-29,2022-08-29,,Priv.,announcement_only,,not_checked,machine_form_and_window_only,27,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3968186020,Roper Technologies Inc,Frontline Technologies Group,2022-08-30,2022-10-04,"3,738.00",Sub.,agreement_exhibit,EX-2.1,yes,machine_target_name_in_acquirer_filing,23,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
3968891020,Goldman Sachs Group Inc,Sensata Technologies-Qinex,2022-07-01,2022-07-01,219.00,Sub.,merger_proxy,,no,machine_form_and_window_only,128,0,0,zero_yield_reported_not_modelled,documents retrieved but no passage passed the employee screen
